# chipvoice register log v1
# name: song-studio
# chip: 2a03
# clock: 1789773
# cycles: 21477276
# source: apps/web/src/studio/song.ts, the default piece in the editor
# notes: through the driver and the sequencer
0 4015 0F
8955197 4017 C0
8955205 4005 08
8955209 4006 C4
8984974 4008 00
8984974 400B 04
8984974 4000 79
8984974 4006 7C
9010094 4008 FF
9010094 400A 74
9010094 400B FC
9010094 400C 36
9010094 400E 8D
9010094 400F F8
9014844 4017 40
9014848 4006 FF
9014852 4005 87
9014856 4017 C0
9014864 4005 08
9014868 4006 3A
9039924 400C 33
9044634 4002 E0
9044674 4017 40
9044678 4006 00
9044682 4005 8F
9044686 4017 C0
9044694 4005 08
9044698 4006 C4
9069753 400C 31
9074463 4000 78
9074463 4002 DF
9074463 4006 7C
9099583 400C 30
9104293 4002 E0
9104333 4017 40
9104337 4006 FF
9104341 4005 87
9104345 4017 C0
9104353 4005 08
9104357 4006 3A
9134122 4002 E1
9134162 4017 40
9134166 4006 00
9134170 4005 8F
9134174 4017 C0
9134182 4005 08
9134186 4006 C4
9163952 4002 E3
9163952 4006 7C
9193781 4002 E4
9193821 4017 40
9193825 4006 FF
9193829 4005 87
9193833 4017 C0
9193841 4005 08
9193845 4006 3A
9223611 4002 E3
9223651 4017 40
9223655 4006 00
9223659 4005 8F
9223663 4017 C0
9223671 4005 08
9223675 4006 C4
9253440 4002 E1
9253440 4006 7C
9283270 4002 E0
9283310 4017 40
9283314 4006 FF
9283318 4005 87
9283322 4017 C0
9283330 4005 08
9283334 4006 3A
9313100 4002 DF
9313140 4017 40
9313144 4006 00
9313148 4005 8F
9313152 4017 C0
9313160 4005 08
9313164 4006 C4
9338219 4008 00
9338219 400B 04
9342929 4000 30
9342929 4006 7C
9363339 4008 FF
9363339 400A 74
9363339 400B FC
9363339 4000 7F
9363339 4001 08
9363339 4002 1C
9363339 4003 F9
9363339 400C 3C
9363339 400E 09
9363339 400F F8
9372799 4017 40
9372803 4006 FF
9372807 4005 87
9372811 4017 C0
9372819 4005 08
9372823 4006 3A
9393168 400C 3A
9402628 4017 40
9402632 4006 00
9402636 4005 8F
9402640 4017 C0
9402648 4005 08
9402652 4006 C4
9422998 4000 7E
9422998 400C 37
9432418 4006 7C
9452827 4000 7D
9452827 400C 34
9462287 4017 40
9462291 4006 FF
9462295 4005 87
9462299 4017 C0
9462307 4005 08
9462311 4006 3A
9482657 4000 7C
9482657 400C 32
9492117 4017 40
9492121 4006 00
9492125 4005 8F
9492129 4017 C0
9492137 4005 08
9492141 4006 C4
9512486 400C 31
9521906 4006 7C
9542316 4000 7B
9542316 400C 30
9551776 4017 40
9551780 4006 FF
9551784 4005 87
9551788 4017 C0
9551796 4005 08
9551800 4006 3A
9581605 4017 40
9581609 4006 00
9581613 4005 8F
9581617 4017 C0
9581625 4005 08
9581629 4006 C4
9601975 4000 7A
9611395 4006 7C
9641265 4017 40
9641269 4006 FF
9641273 4005 87
9641277 4017 C0
9641285 4005 08
9641289 4006 3A
9671094 4017 40
9671098 4006 00
9671102 4005 8F
9671106 4017 C0
9671114 4005 08
9671118 4006 C4
9691464 4008 00
9691464 400B 04
9691464 4000 79
9700884 4006 7C
9716583 4008 FF
9716583 400A 74
9716583 400B FC
9716583 400C 36
9716583 400E 8D
9716583 400F F8
9730753 4017 40
9730757 4006 FF
9730761 4005 87
9730765 4017 C0
9730773 4005 08
9730777 4006 3A
9746413 400C 33
9751123 4002 1A
9760583 4017 40
9760587 4006 00
9760591 4005 8F
9760595 4017 C0
9760603 4005 08
9760607 4006 C4
9776243 400C 31
9780952 4000 78
9780952 4002 19
9790372 4006 7C
9806072 400C 30
9810782 4002 1A
9820242 4017 40
9820246 4006 FF
9820250 4005 87
9820254 4017 C0
9820262 4005 08
9820266 4006 3A
9840612 4002 1C
9850071 4017 40
9850075 4006 00
9850079 4005 8F
9850083 4017 C0
9850091 4005 08
9850095 4006 C4
9870441 4002 1E
9879861 4006 7C
9900271 4002 1F
9909731 4017 40
9909735 4006 FF
9909739 4005 87
9909743 4017 C0
9909751 4005 08
9909755 4006 3A
9930100 4002 1E
9939560 4017 40
9939564 4006 00
9939568 4005 8F
9939572 4017 C0
9939580 4005 08
9939584 4006 C4
9959930 4002 1C
9969350 4006 7C
9989759 4002 1A
9999219 4017 40
9999223 4006 FF
9999227 4005 87
9999231 4017 C0
9999239 4005 08
9999243 4006 3A
10019589 4002 19
10029049 4017 40
10029053 4006 00
10029057 4005 8F
10029061 4017 C0
10029069 4005 08
10029073 4006 C4
10044708 4008 00
10044708 400B 04
10049418 4000 30
10058838 4006 7C
10069828 4008 FF
10069828 400A 74
10069828 400B FC
10069828 4000 7F
10069828 4001 08
10069828 4002 FD
10069828 4003 F8
10069828 400C 3D
10069828 400E 06
10069828 400F F8
10088708 4017 40
10088712 4006 FF
10088716 4005 87
10088720 4017 C0
10088728 4005 08
10088732 4006 3A
10099658 400C 3B
10099658 400E 04
10118537 4017 40
10118541 4006 00
10118545 4005 8F
10118549 4017 C0
10118557 4005 08
10118561 4006 C4
10129487 4000 7E
10129487 400C 38
10129487 400E 03
10148327 4006 7C
10159317 4000 7D
10159317 400C 34
10159317 400E 01
10178196 4017 40
10178200 4006 FF
10178204 4005 87
10178208 4017 C0
10178216 4005 08
10178220 4006 3A
10189146 4000 7C
10189146 400C 32
10189146 400E 00
10208026 4017 40
10208030 4006 00
10208034 4005 8F
10208038 4017 C0
10208046 4005 08
10208050 4006 C4
10218976 400C 30
10237816 4006 7C
10246450 400C 3D
10246450 400E 06
10246450 400F F8
10248805 4000 7B
10267685 4017 40
10267689 4006 FF
10267693 4005 87
10267697 4017 C0
10267705 4005 08
10267709 4006 3A
10276280 400C 3B
10276280 400E 04
10297515 4017 40
10297519 4006 00
10297523 4005 8F
10297527 4017 C0
10297535 4005 08
10297539 4006 C4
10306110 400C 38
10306110 400E 03
10308464 4000 7A
10327304 4006 7C
10335939 400C 34
10335939 400E 01
10357174 4017 40
10357178 4006 FF
10357182 4005 87
10357186 4017 C0
10357194 4005 08
10357198 4006 3A
10365769 400C 32
10365769 400E 00
10387003 4017 40
10387007 4006 00
10387011 4005 8F
10387015 4017 C0
10387023 4005 08
10387027 4006 C4
10395598 400C 30
10397953 4008 00
10397953 400B 04
10397953 4000 79
10416793 4006 7C
10423073 4008 FF
10423073 400A 74
10423073 400B FC
10423073 400C 3C
10423073 400E 09
10423073 400F F8
10446662 4017 40
10446666 4006 FF
10446670 4005 87
10446674 4017 C0
10446682 4005 08
10446686 4006 3A
10452902 400C 3A
10457612 4002 FB
10476492 4017 40
10476496 4006 00
10476500 4005 8F
10476504 4017 C0
10476512 4005 08
10476516 4006 C4
10482732 400C 37
10487442 4000 78
10506282 4006 7C
10512561 400C 34
10536151 4017 40
10536155 4006 FF
10536159 4005 87
10536163 4017 C0
10536171 4005 08
10536175 4006 3A
10542391 400C 32
10547101 4002 FD
10565981 4017 40
10565985 4006 00
10565989 4005 8F
10565993 4017 C0
10566001 4005 08
10566005 4006 C4
10572221 400C 31
10576930 4002 FF
10595770 4006 7C
10602050 400C 30
10606760 4017 40
10606764 4002 FF
10606768 4001 87
10606772 4017 C0
10606780 4001 08
10606784 4002 00
10625640 4017 40
10625644 4006 FF
10625648 4005 87
10625652 4017 C0
10625660 4005 08
10625664 4006 3A
10636590 4017 40
10636594 4002 00
10636598 4001 8F
10636602 4017 C0
10636610 4001 08
10636614 4002 FF
10655469 4017 40
10655473 4006 00
10655477 4005 8F
10655481 4017 C0
10655489 4005 08
10655493 4006 C4
10666419 4002 FD
10685259 4006 7C
10696249 4002 FB
10715128 4017 40
10715132 4006 FF
10715136 4005 87
10715140 4017 C0
10715148 4005 08
10715152 4006 3A
10744958 4017 40
10744962 4006 00
10744966 4005 8F
10744970 4017 C0
10744978 4005 08
10744982 4006 C4
10751198 4008 00
10751198 400B 04
10774747 4006 7C
10776317 4008 FF
10776317 400A 89
10776317 400B FB
10776317 400C 3C
10776317 400E 09
10776317 400F F8
10785737 4002 FD
10804617 4017 40
10804621 4006 FF
10804625 4005 87
10804629 4017 C0
10804637 4005 08
10804641 4006 3A
10806147 400C 3A
10815567 4002 FF
10834447 4017 40
10834451 4006 00
10834455 4005 8F
10834459 4017 C0
10834467 4005 08
10834471 4006 C4
10835977 400C 37
10845396 4017 40
10845400 4002 FF
10845404 4001 87
10845408 4017 C0
10845416 4001 08
10845420 4002 00
10864236 4006 7C
10865806 400C 34
10875226 4017 40
10875230 4002 00
10875234 4001 8F
10875238 4017 C0
10875246 4001 08
10875250 4002 FF
10894106 4017 40
10894110 4006 FF
10894114 4005 87
10894118 4017 C0
10894126 4005 08
10894130 4006 3A
10895636 400C 32
10905055 4002 FD
10923935 4017 40
10923939 4006 00
10923943 4005 8F
10923947 4017 C0
10923955 4005 08
10923959 4006 C4
10925465 400C 31
10934885 4002 FB
10953725 4006 7C
10955295 400C 30
10983594 4017 40
10983598 4006 FF
10983602 4005 87
10983606 4017 C0
10983614 4005 08
10983618 4006 3A
11013424 4017 40
11013428 4006 00
11013432 4005 8F
11013436 4017 C0
11013444 4005 08
11013448 4006 C4
11024374 4002 FD
11043213 4006 7C
11054203 4002 FF
11073083 4017 40
11073087 4006 FF
11073091 4005 87
11073095 4017 C0
11073103 4005 08
11073107 4006 3A
11084033 4000 30
11102913 4017 40
11102917 4006 00
11102921 4005 8F
11102925 4017 C0
11102933 4005 08
11102937 4006 C4
11104442 4008 00
11104442 400B 03
11129562 4008 FF
11129562 400A 89
11129562 400B FB
11129562 4000 30
11129562 400C 36
11129562 400E 8D
11129562 400F F8
11132702 4006 7C
11159392 400C 33
11162572 4017 40
11162576 4006 FF
11162580 4005 87
11162584 4017 C0
11162592 4005 08
11162596 4006 3A
11189221 400C 31
11192401 4017 40
11192405 4006 00
11192409 4005 8F
11192413 4017 C0
11192421 4005 08
11192425 4006 C4
11219051 400C 30
11222191 4006 7C
11252060 4017 40
11252064 4006 FF
11252068 4005 87
11252072 4017 C0
11252080 4005 08
11252084 4006 3A
11281890 4017 40
11281894 4006 00
11281898 4005 8F
11281902 4017 C0
11281910 4005 08
11281914 4006 C4
11306184 400C 38
11306184 400E 8C
11306184 400F F8
11311679 4006 7C
11336014 400C 37
11341549 4017 40
11341553 4006 FF
11341557 4005 87
11341561 4017 C0
11341569 4005 08
11341573 4006 3A
11365844 400C 36
11371378 4017 40
11371382 4006 00
11371386 4005 8F
11371390 4017 C0
11371398 4005 08
11371402 4006 C4
11395673 400C 35
11401168 4006 7C
11425503 400C 34
11430998 4004 30
11455332 400C 33
11457687 4008 00
11457687 400B 03
11482807 4008 FF
11482807 400A F8
11482807 400B FB
11482807 4000 7F
11482807 4001 08
11482807 4002 52
11482807 4003 F9
11482807 4004 39
11482807 4005 08
11482807 4006 FB
11482807 4007 F9
11482807 400C 3D
11482807 400E 06
11482807 400F F8
11485162 400C 32
11512636 4004 38
11512636 4006 AB
11512636 400C 3B
11512636 400E 04
11514991 400C 31
11542466 4000 7E
11542466 4004 37
11542466 4006 52
11542466 400C 38
11542466 400E 03
11544821 400C 30
11572295 4000 7D
11572295 4006 FB
11572295 400C 34
11572295 400E 01
11602125 4000 7C
11602125 4004 36
11602125 4006 AB
11602125 400C 32
11602125 400E 00
11631955 4006 52
11631955 400C 30
11661784 4000 7B
11661784 4006 FB
11691614 4006 AB
11721443 4000 7A
11721443 4006 52
11751273 4006 FB
11781102 4006 AB
11810932 4008 00
11810932 400B 03
11810932 4000 79
11810932 4006 52
11836051 4008 FF
11836051 400A F8
11836051 400B FB
11836051 400C 36
11836051 400E 8D
11836051 400F F8
11840761 4006 FB
11865881 400C 33
11870591 4002 50
11870591 4006 AB
11895711 400C 31
11900420 4000 78
11900420 4002 4F
11900420 4006 52
11925540 400C 30
11930250 4002 50
11930250 4006 FB
11960080 4002 52
11960080 4006 AB
11989909 4002 55
11989909 4006 52
12019739 4002 56
12019739 4006 FB
12049568 4002 55
12049568 4006 AB
12079398 4002 52
12079398 4006 52
12109227 4002 50
12109227 4006 FB
12139057 4002 4F
12139057 4006 AB
12164176 4008 00
12164176 400B 03
12168886 4000 30
12168886 4006 52
12189296 4008 FF
12189296 400A F8
12189296 400B FB
12189296 4000 7F
12189296 4001 08
12189296 4002 1C
12189296 4003 F9
12189296 400C 3C
12189296 400E 09
12189296 400F F8
12198716 4006 FB
12219126 400C 3A
12228546 4006 AB
12248955 4000 7E
12248955 400C 37
12258375 4006 52
12278785 4000 7D
12278785 400C 34
12288205 4006 FB
12308614 4000 7C
12308614 400C 32
12318034 4006 AB
12338444 400C 31
12347864 4006 52
12368273 4000 7B
12368273 400C 30
12377693 4006 FB
12407523 4006 AB
12427933 4000 7A
12437352 4006 52
12467182 4006 FB
12497011 4006 AB
12517421 4008 00
12517421 400B 03
12517421 4000 30
12526841 4006 52
12542541 4008 FF
12542541 400A F8
12542541 400B FB
12542541 4000 7F
12542541 4001 08
12542541 4002 FD
12542541 4003 F8
12542541 400C 36
12542541 400E 8D
12542541 400F F8
12556671 4006 FB
12572370 400C 33
12586500 4006 AB
12602200 4000 7E
12602200 400C 31
12616330 4006 52
12632029 4000 7D
12632029 400C 30
12646159 4006 FB
12661859 4000 7C
12675989 4006 AB
12705818 4006 52
12721518 4000 7B
12735648 4006 FB
12765477 4006 AB
12781177 4000 7A
12795307 4006 52
12825137 4006 FB
12854966 4006 AB
12870666 4008 00
12870666 400B 03
12870666 4000 79
12884796 4006 52
12895785 4008 FF
12895785 400A F8
12895785 400B FB
12895785 400C 3D
12895785 400E 06
12895785 400F F8
12914625 4006 FB
12925615 400C 3B
12925615 400E 04
12930325 4002 FB
12944455 4006 AB
12955445 400C 38
12955445 400E 03
12960154 4000 78
12974284 4006 52
12985274 400C 34
12985274 400E 01
13004114 4006 FB
13015104 400C 32
13015104 400E 00
13019814 4002 FD
13033943 4006 AB
13044933 400C 30
13049643 4002 FF
13063773 4006 52
13079473 4017 40
13079477 4002 FF
13079481 4001 87
13079485 4017 C0
13079493 4001 08
13079497 4002 00
13093602 4006 FB
13109302 4017 40
13109306 4002 00
13109310 4001 8F
13109314 4017 C0
13109322 4001 08
13109326 4002 FF
13123432 4006 AB
13139132 4002 FD
13153262 4006 52
13168961 4002 FB
13183091 4006 FB
13212921 4006 AB
13223911 4008 00
13223911 400B 03
13228620 4000 30
13242750 4006 52
13249030 4008 FF
13249030 400A F8
13249030 400B FB
13249030 4000 7F
13249030 4001 08
13249030 4002 E1
13249030 4003 F8
13249030 400C 36
13249030 400E 8D
13249030 400F F8
13272580 4006 FB
13278860 400C 33
13302409 4006 AB
13308689 4000 7E
13308689 400C 31
13332239 4006 52
13338519 4000 7D
13338519 400C 30
13362068 4006 FB
13368348 4000 7C
13391898 4006 AB
13421728 4006 52
13425652 400C 3D
13425652 400E 06
13425652 400F F8
13428007 4000 7B
13451557 4006 FB
13455482 400C 3B
13455482 400E 04
13481387 4006 AB
13485312 400C 38
13485312 400E 03
13487667 4000 7A
13511216 4006 52
13515141 400C 34
13515141 400E 01
13541046 4006 FB
13544971 400C 32
13544971 400E 00
13570875 4006 AB
13574800 400C 30
13577155 4008 00
13577155 400B 03
13577155 4000 30
13600705 4006 52
13602275 4008 FF
13602275 400A F8
13602275 400B FB
13602275 4000 7F
13602275 4001 08
13602275 4002 D5
13602275 4003 F8
13602275 400C 3C
13602275 400E 09
13602275 400F F8
13630534 4006 FB
13632104 400C 3A
13660364 4006 AB
13661934 4000 7E
13661934 400C 37
13690193 4006 52
13691763 4000 7D
13691763 400C 34
13720023 4006 FB
13721593 4000 7C
13721593 400C 32
13749853 4006 AB
13751423 400C 31
13779682 4006 52
13781252 4000 7B
13781252 400C 30
13809512 4006 FB
13839341 4006 AB
13840911 4000 7A
13869171 4006 52
13899000 4006 FB
13928830 4006 AB
13930400 4008 00
13930400 400B 03
13930400 4000 79
13955519 4008 FF
13955519 400A 74
13955519 400B FC
13955519 400C 36
13955519 400E 8D
13955519 400F F8
13958659 4006 52
13985349 400C 33
13988489 4006 FB
13990059 4002 D3
14015179 400C 31
14018319 4006 AB
14019889 4000 78
14045008 400C 30
14048148 4006 52
14077978 4006 FB
14079548 4002 D5
14107807 4006 AB
14109377 4002 D6
14137637 4006 52
14139207 4002 D7
14167466 4006 FB
14169036 4002 D6
14197296 4006 AB
14198866 4002 D5
14227125 4006 52
14228695 4002 D3
14256955 4004 30
14283645 4008 00
14283645 400B 04
14288354 4000 30
14308764 4008 FF
14308764 400A F8
14308764 400B FB
14308764 4000 7F
14308764 4001 08
14308764 4002 E1
14308764 4003 F8
14308764 4004 39
14308764 4005 08
14308764 4006 FB
14308764 4007 F9
14308764 400C 3D
14308764 400E 06
14308764 400F F8
14338594 4004 38
14338594 4006 AB
14338594 400C 3B
14338594 400E 04
14368423 4000 7E
14368423 4004 37
14368423 4006 52
14368423 400C 38
14368423 400E 03
14398253 4000 7D
14398253 4006 FB
14398253 400C 34
14398253 400E 01
14428082 4000 7C
14428082 4004 36
14428082 4006 AB
14428082 400C 32
14428082 400E 00
14457912 4006 52
14457912 400C 30
14487741 4000 7B
14487741 4006 FB
14517571 4006 AB
14547401 4000 7A
14547401 4006 52
14577230 4006 FB
14607060 4006 AB
14636889 4008 00
14636889 400B 03
14636889 4000 30
14636889 4006 52
14662009 4008 FF
14662009 400A F8
14662009 400B FB
14662009 4000 7F
14662009 4001 08
14662009 4002 FD
14662009 4003 F8
14662009 400C 36
14662009 400E 8D
14662009 400F F8
14666719 4006 FB
14691838 400C 33
14696548 4006 AB
14721668 4000 7E
14721668 400C 31
14726378 4006 52
14751497 4000 7D
14751497 400C 30
14756207 4006 FB
14781327 4000 7C
14786037 4006 AB
14815866 4006 52
14840986 4000 7B
14845696 4006 FB
14875526 4006 AB
14900645 4000 7A
14905355 4006 52
14935185 4006 FB
14965014 4006 AB
14990134 4008 00
14990134 400B 03
14990134 4000 79
14994844 4006 52
15015253 4008 FF
15015253 400A F8
15015253 400B FB
15015253 400C 3C
15015253 400E 09
15015253 400F F8
15024673 4006 FB
15045083 400C 3A
15049793 4002 FB
15054503 4006 AB
15074913 400C 37
15079623 4000 78
15084332 4006 52
15104742 400C 34
15114162 4006 FB
15134572 400C 32
15139282 4002 FD
15143992 4006 AB
15164401 400C 31
15169111 4002 FF
15173821 4006 52
15194231 400C 30
15198941 4017 40
15198945 4002 FF
15198949 4001 87
15198953 4017 C0
15198961 4001 08
15198965 4002 00
15203651 4006 FB
15228770 4017 40
15228774 4002 00
15228778 4001 8F
15228782 4017 C0
15228790 4001 08
15228794 4002 FF
15233480 4006 AB
15258600 4002 FD
15263310 4006 52
15288429 4002 FB
15293139 4006 FB
15322969 4006 AB
15343379 4008 00
15343379 400B 03
15352798 4006 52
15368498 4008 FF
15368498 400A F8
15368498 400B FB
15368498 400C 36
15368498 400E 8D
15368498 400F F8
15377918 4002 FD
15382628 4006 FB
15398328 400C 33
15407748 4002 FF
15412457 4006 AB
15428157 400C 31
15437577 4017 40
15437581 4002 FF
15437585 4001 87
15437589 4017 C0
15437597 4001 08
15437601 4002 00
15442287 4006 52
15457987 400C 30
15467407 4017 40
15467411 4002 00
15467415 4001 8F
15467419 4017 C0
15467427 4001 08
15467431 4002 FF
15472117 4006 FB
15497236 4002 FD
15501946 4006 AB
15527066 4002 FB
15531776 4006 52
15561605 4006 FB
15591435 4006 AB
15616554 4002 FD
15621264 4006 52
15646384 4002 FF
15651094 4006 FB
15676214 4000 30
15680923 4004 30
15696623 4008 00
15696623 400B 03
15721743 4008 FF
15721743 400A 4C
15721743 400B FD
15721743 4000 7F
15721743 4001 08
15721743 4002 52
15721743 4003 F9
15721743 4004 39
15721743 4005 08
15721743 4006 A6
15721743 4007 FA
15721743 400C 3D
15721743 400E 06
15721743 400F F8
15751572 4004 38
15751572 4006 3A
15751572 400C 3B
15751572 400E 04
15781402 4000 7E
15781402 4004 37
15781402 400C 38
15781402 400E 03
15781442 4017 40
15781446 4006 00
15781450 4005 8F
15781454 4017 C0
15781462 4005 08
15781466 4006 C4
15811231 4000 7D
15811231 400C 34
15811231 400E 01
15811271 4017 40
15811275 4006 FF
15811279 4005 87
15811283 4017 C0
15811291 4005 08
15811295 4006 A6
15841061 4000 7C
15841061 4004 36
15841061 4006 3A
15841061 400C 32
15841061 400E 00
15870891 400C 30
15870931 4017 40
15870935 4006 00
15870939 4005 8F
15870943 4017 C0
15870951 4005 08
15870955 4006 C4
15900720 4000 7B
15900760 4017 40
15900764 4006 FF
15900768 4005 87
15900772 4017 C0
15900780 4005 08
15900784 4006 A6
15930550 4006 3A
15960379 4000 7A
15960419 4017 40
15960423 4006 00
15960427 4005 8F
15960431 4017 C0
15960439 4005 08
15960443 4006 C4
15990249 4017 40
15990253 4006 FF
15990257 4005 87
15990261 4017 C0
15990269 4005 08
15990273 4006 A6
16020038 4006 3A
16049868 4008 00
16049868 400B 05
16049868 4000 79
16049908 4017 40
16049912 4006 00
16049916 4005 8F
16049920 4017 C0
16049928 4005 08
16049932 4006 C4
16074987 4008 FF
16074987 400A 4C
16074987 400B FD
16074987 400C 36
16074987 400E 8D
16074987 400F F8
16079737 4017 40
16079741 4006 FF
16079745 4005 87
16079749 4017 C0
16079757 4005 08
16079761 4006 A6
16104817 400C 33
16109527 4002 50
16109527 4006 3A
16134647 400C 31
16139357 4000 78
16139357 4002 4F
16139397 4017 40
16139401 4006 00
16139405 4005 8F
16139409 4017 C0
16139417 4005 08
16139421 4006 C4
16164476 400C 30
16169186 4002 50
16169226 4017 40
16169230 4006 FF
16169234 4005 87
16169238 4017 C0
16169246 4005 08
16169250 4006 A6
16199016 4002 52
16199016 4006 3A
16228845 4002 55
16228885 4017 40
16228889 4006 00
16228893 4005 8F
16228897 4017 C0
16228905 4005 08
16228909 4006 C4
16251610 400C 3D
16251610 400E 06
16251610 400F F8
16258675 4002 56
16258715 4017 40
16258719 4006 FF
16258723 4005 87
16258727 4017 C0
16258735 4005 08
16258739 4006 A6
16281439 400C 3B
16281439 400E 04
16288504 4002 55
16288504 4006 3A
16311269 400C 38
16311269 400E 03
16318334 4002 52
16318374 4017 40
16318378 4006 00
16318382 4005 8F
16318386 4017 C0
16318394 4005 08
16318398 4006 C4
16341098 400C 34
16341098 400E 01
16348163 4002 50
16348203 4017 40
16348207 4006 FF
16348211 4005 87
16348215 4017 C0
16348223 4005 08
16348227 4006 A6
16370928 400C 32
16370928 400E 00
16377993 4002 4F
16377993 4006 3A
16400758 400C 30
16403113 4008 00
16403113 400B 05
16407822 4002 50
16407862 4017 40
16407866 4006 00
16407870 4005 8F
16407874 4017 C0
16407882 4005 08
16407886 4006 C4
16428232 4008 FF
16428232 400A 4C
16428232 400B FD
16428232 400C 3C
16428232 400E 09
16428232 400F F8
16437652 4002 52
16437692 4017 40
16437696 4006 FF
16437700 4005 87
16437704 4017 C0
16437712 4005 08
16437716 4006 A6
16458062 400C 3A
16467482 4002 55
16467482 4006 3A
16487891 400C 37
16497311 4002 56
16497351 4017 40
16497355 4006 00
16497359 4005 8F
16497363 4017 C0
16497371 4005 08
16497375 4006 C4
16517721 400C 34
16527141 4002 55
16527181 4017 40
16527185 4006 FF
16527189 4005 87
16527193 4017 C0
16527201 4005 08
16527205 4006 A6
16547550 400C 32
16556970 4002 52
16556970 4006 3A
16577380 400C 31
16586800 4002 50
16586840 4017 40
16586844 4006 00
16586848 4005 8F
16586852 4017 C0
16586860 4005 08
16586864 4006 C4
16607209 400C 30
16616629 4002 4F
16616669 4017 40
16616673 4006 FF
16616677 4005 87
16616681 4017 C0
16616689 4005 08
16616693 4006 A6
16646459 4002 50
16646459 4006 3A
16676288 4002 52
16676328 4017 40
16676332 4006 00
16676336 4005 8F
16676340 4017 C0
16676348 4005 08
16676352 4006 C4
16706118 4002 55
16706158 4017 40
16706162 4006 FF
16706166 4005 87
16706170 4017 C0
16706178 4005 08
16706182 4006 A6
16735948 4002 56
16735948 4006 3A
16756357 4008 00
16756357 400B 05
16765777 4002 55
16765817 4017 40
16765821 4006 00
16765825 4005 8F
16765829 4017 C0
16765837 4005 08
16765841 4006 C4
16781477 4008 FF
16781477 400A 4C
16781477 400B FD
16781477 400C 36
16781477 400E 8D
16781477 400F F8
16795607 4002 52
16795647 4017 40
16795651 4006 FF
16795655 4005 87
16795659 4017 C0
16795667 4005 08
16795671 4006 A6
16811306 400C 33
16825436 4002 50
16825436 4006 3A
16841136 400C 31
16855266 4002 4F
16855306 4017 40
16855310 4006 00
16855314 4005 8F
16855318 4017 C0
16855326 4005 08
16855330 4006 C4
16870965 400C 30
16885095 4002 50
16885135 4017 40
16885139 4006 FF
16885143 4005 87
16885147 4017 C0
16885155 4005 08
16885159 4006 A6
16914925 4002 52
16914925 4006 3A
16944754 4002 55
16944794 4017 40
16944798 4006 00
16944802 4005 8F
16944806 4017 C0
16944814 4005 08
16944818 4006 C4
16958099 400C 36
16958099 400E 8D
16958099 400F F8
16974584 4002 56
16974624 4017 40
16974628 4006 FF
16974632 4005 87
16974636 4017 C0
16974644 4005 08
16974648 4006 A6
16987929 400C 33
17004413 4002 55
17004413 4006 3A
17017758 400C 31
17034243 4002 52
17034283 4017 40
17034287 4006 00
17034291 4005 8F
17034295 4017 C0
17034303 4005 08
17034307 4006 C4
17047588 400C 30
17064073 4000 30
17064113 4017 40
17064117 4006 FF
17064121 4005 87
17064125 4017 C0
17064133 4005 08
17064137 4006 A6
17093902 4004 30
17109602 4008 00
17109602 400B 05
17134722 4008 FF
17134722 400A 00
17134722 400B FD
17134722 4000 7F
17134722 4001 08
17134722 4002 3F
17134722 4003 F9
17134722 4004 39
17134722 4005 08
17134722 4006 80
17134722 4007 FA
17134722 400C 3D
17134722 400E 06
17134722 400F F8
17164551 4004 38
17164551 400C 3B
17164551 400E 04
17164591 4017 40
17164595 4006 00
17164599 4005 8F
17164603 4017 C0
17164611 4005 08
17164615 4006 FB
17194381 4000 7E
17194381 4004 37
17194381 4006 AB
17194381 400C 38
17194381 400E 03
17224210 4000 7D
17224210 400C 34
17224210 400E 01
17224250 4017 40
17224254 4006 FF
17224258 4005 87
17224262 4017 C0
17224270 4005 08
17224274 4006 80
17254040 4000 7C
17254040 4004 36
17254040 400C 32
17254040 400E 00
17254080 4017 40
17254084 4006 00
17254088 4005 8F
17254092 4017 C0
17254100 4005 08
17254104 4006 FB
17283869 4006 AB
17283869 400C 30
17313699 4000 7B
17313739 4017 40
17313743 4006 FF
17313747 4005 87
17313751 4017 C0
17313759 4005 08
17313763 4006 80
17343568 4017 40
17343572 4006 00
17343576 4005 8F
17343580 4017 C0
17343588 4005 08
17343592 4006 FB
17373358 4000 7A
17373358 4006 AB
17403227 4017 40
17403231 4006 FF
17403235 4005 87
17403239 4017 C0
17403247 4005 08
17403251 4006 80
17433057 4017 40
17433061 4006 00
17433065 4005 8F
17433069 4017 C0
17433077 4005 08
17433081 4006 FB
17462847 4008 00
17462847 400B 05
17462847 4000 79
17462847 4006 AB
17487966 4008 FF
17487966 400A 00
17487966 400B FD
17487966 400C 36
17487966 400E 8D
17487966 400F F8
17492716 4017 40
17492720 4006 FF
17492724 4005 87
17492728 4017 C0
17492736 4005 08
17492740 4006 80
17517796 400C 33
17522506 4002 3D
17522546 4017 40
17522550 4006 00
17522554 4005 8F
17522558 4017 C0
17522566 4005 08
17522570 4006 FB
17547625 400C 31
17552335 4000 78
17552335 4002 3C
17552335 4006 AB
17577455 400C 30
17582165 4002 3D
17582205 4017 40
17582209 4006 FF
17582213 4005 87
17582217 4017 C0
17582225 4005 08
17582229 4006 80
17611994 4002 3F
17612034 4017 40
17612038 4006 00
17612042 4005 8F
17612046 4017 C0
17612054 4005 08
17612058 4006 FB
17641824 4002 42
17641824 4006 AB
17671653 4002 43
17671693 4017 40
17671697 4006 FF
